el_链接,名称,时间,sal,d,d1,d2,关键词,名称_链接,名称3,dc,int
https://jobs.51job.com/chengdu/146365547.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,综合金融客户经理,03-09发布,8千-1.5万,成都·武侯区,无需经验,大专,,https://jobs.51job.com/all/coB2dTMgBlADkHZgNj.html,广发银行股份有限公司信用卡中心,国企  |  10000人以上,银行
https://jobs.51job.com/guangzhou/146663313.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,广东电信政企行业经理（金融行业）,03-09发布,1-1.8万,广州·越秀区,1年,本科,"销售
通信行业
互联网
金融
五险一金
专业培训
国企平台
定期体检",https://jobs.51job.com/all/coUjEAZV81DzcGZVQ3UDA.html,广东邮电人才服务有限公司广州分公司,国企  |  10000人以上,通信/电信运营、增值服务
https://jobs.51job.com/shenzhen/146703707.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融法务经理,03-09发布,1.2-1.8万,深圳·福田区,5-7年,本科,"金融
劳动法
合同法
谈判
法律意见
公司法
五险一金
补充医疗保险
员工旅游
免费班车
专业培训
年终奖金
定期体检
餐饮补贴",https://jobs.51job.com/all/coB2cFZVY0ADcAYVY0UTY.html,深圳中晟融创信息咨询有限公司,民营  |  500-1000人,金融/投资/证券
https://jobs.51job.com/foshan/145562154.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,供应链金融项目经理,03-08发布,1.2-2.4万,广州,3-4年,大专,"五险一金
定期体检
专业培训
节日福利",https://jobs.51job.com/all/coUTIHZAJlUmpWO1A2Uz4.html,广州元通电子商务科技有限公司,民营  |  50-150人,房地产
https://jobs.51job.com/mianyang/143835710.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融销售顾问,03-09发布,7千-1.1万,绵阳·涪城区,无需经验,,"金融
互联网
销售
客户沟通
咨询服务
金融服务
挖掘新客户
电销
客户维护
贷款
年终奖金
五险一金
绩效奖金
专业培训
节假日福利
生日会福利
团建活动
员工关怀",https://jobs.51job.com/all/coUTAFZVcwAjtVMQRkVDI.html,绵阳勇爵信息技术服务有限公司,民营  |  50-150人,专业服务(咨询、人力资源、财会)
https://jobs.51job.com/shenyang/146221738.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融客户经理,03-09发布,12-24万/年,沈阳,1年,大专,"金融
资产配置
风险
保险知识
理赔协助
保险法
售前咨询
方案定制
销售逻辑
售后服务
五险一金
补充医疗保险
员工旅游
专业培训
出国机会
绩效奖金
年终奖金
股票期权
弹性工作
定期体检",https://jobs.51job.com/all/coBGUAZQNoVWIBbFM0UjY.html,大童保险销售服务有限公司辽宁分公司,民营  |  少于50人,保险
https://jobs.51job.com/shanghai/140195750.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,研究所-金融研究部-宏观经济研究岗G00712,03-09发布,1.5-3万,上海,2年,硕士,"基金
期货
证券
五险一金
绩效奖金
餐补
通讯补贴
带薪年假
补充医疗保险
定期体检
节日福利",https://jobs.51job.com/all/coBWFQMV4-UmVTMAZh.html,中信期货有限公司,国企  |  1000-5000人,金融/投资/证券
https://jobs.51job.com/chengdu/145909948.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,个人金融业务部业务支持中心-经理,03-09发布,,成都·高新区,5-7年,本科,"五险一金
专业培训
节日福利
带薪年假",https://jobs.51job.com/all/coVjZTN1E2ADxTPwRjBmc.html,四川银行股份有限公司,国企  |  1000-5000人,银行
https://jobs.51job.com/shanghai/144386011.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,招商信诺银行金融销售,03-09发布,1-2万·13薪,上海·浦东新区,无需经验,中技/中专,"带薪年假
绩效奖金
全勤奖
节日福利
高温补贴
专业培训
交通补贴
学历免费提升
节假日休息
五险一金",https://jobs.51job.com/all/coAGAHZVEwDzUPbANiUz4.html,招商信诺人寿保险有限公司,国企  ,保险
https://jobs.51job.com/wuhan/146448075.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融销售+岳家嘴地铁口,03-09发布,8千-1.6万,武汉·武昌区,1年,,"绩效奖金
五险一金
专业培训
年终奖金
弹性工作
销售
电话客服
寻找销售
客户沟通
开发新客户
电话销售",https://jobs.51job.com/all/coAWECYFE6BToPbQFhUDU.html,武汉鄂聚中商务信息咨询有限公司,民营  |  50-150人,金融/投资/证券
https://jobs.51job.com/xiamen/117382670.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,普惠金融客户经理（厦门）,03-09发布,5千-1万,厦门,无需经验,大专,"金融
服务
销售
经理
销售经理
销售主管
销售代表
银行
五险一金
餐饮补贴
专业培训
定期体检
绩效奖金
年终奖金
带薪休假",https://jobs.51job.com/all/coVDcBYVM5AToPaVQxAWI.html,泉州银行股份有限公司,国企  |  1000-5000人,银行
https://jobs.51job.com/foshan/146711345.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融业务员 (MJ000324),03-09发布,5-6千,佛山·顺德区,无需经验,本科,"双休
五险
销售
市场营销
金融
维护客户关系
发展新客户",https://jobs.51job.com/all/coAGVWM1EwBjsCYAZtUjE.html,广东万和新电气股份有限公司,已上市  |  5000-10000人,家具/家电/玩具/礼品
https://jobs.51job.com/shanghai/135143523.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,招商银行信用卡中心金融电话销售+当月发工资,03-09发布,1.2-2.1万,上海·浦东新区,无需经验,大专,"带薪年假
五险一金
绩效奖金
节日福利
专业培训
高温补贴
弹性工作",https://jobs.51job.com/all/coAGAHZVEwDzUPbANiUz4.html,招商信诺人寿保险有限公司,国企  ,保险
https://jobs.51job.com/guangzhou/143132847.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融管理培训生（央企双休）,03-09发布,5千-1万·13薪,广州·天河区,1年,大专,"管培生
售后服务
客服专员
人事专员
销售助理
行政专员
实习生培育
专业培训
员工旅游
补充医疗保险
年终奖金
绩效奖金
双休
生日活动",https://jobs.51job.com/all/coA2JUM18_DzFWOgdnVzo.html,中国人寿保险股份有限公司广州市分公司,民营  ,保险
https://jobs.51job.com/chengdu/142439504.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融交易员,03-09发布,1-1.1万,成都·青羊区,无需经验,大专,"金融
证券
绩效奖金
年终奖金
专业培训
员工旅游
五险一金",https://jobs.51job.com/all/coBmcFY1Q2ADYFYVAxAGU.html,四川信泰盛创科技有限公司,民营  ,计算机软件
https://jobs.51job.com/shanghai/146151659.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,政策研究（商用车金融）,03-09发布,10-15万/年,上海·浦东新区,1年,本科,"运营
产品
五险一金
交通补贴
通讯补贴
餐饮补贴
定期体检
年终奖金",https://jobs.51job.com/all/coVTZXO1Q2BzoBZ1AzVTk.html,德银融资租赁有限公司,国企  |  150-500人,金融/投资/证券
https://jobs.51job.com/shenzhen/146234632.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融贷款销售-不加班-高提成,03-09发布,2-4万,深圳·福田区,1年,,"销售
金融
开发
开单
抵押贷款
客户筛选
开发客户
邀约谈判
五险一金
员工旅游
专业培训
弹性工作
绩效奖金",https://jobs.51job.com/all/coBmcCYAVkU2xWMFAyUDY.html,深圳市华铭信信息咨询有限公司,民营  ,计算机软件
https://jobs.51job.com/chongqing/145121991.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,网络金融研发中心_项目经理,03-07发布,8千-1万·24薪,重庆·江北区,5-7年,硕士,"带薪年假
绩效奖金
交通补助
通讯津贴
定期体检
五险一金
上市公司
年终奖金
交通补贴
通讯补贴",https://jobs.51job.com/all/coBmdUMFQwAzgCbwFnBWY.html,西南证券股份有限公司,民营  ,金融/投资/证券
https://jobs.51job.com/jixi/146414935.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,44虎林市支行零售金融部-经营管理,03-09发布,4-8千,鸡西,3-4年,本科,"五险一金
企业年金
重大疾病保险
意外伤害保险
补充医疗保险
通讯补贴
交通补贴
双轨晋升
单位体检",https://jobs.51job.com/all/coCWgGYwVhVW0DYgdgAm4.html,中国邮政储蓄银行股份有限公司黑龙江省分行,国企  |  5000-10000人,银行
https://jobs.51job.com/nanchang/142418066.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融渠道销售专员,03-09发布,5-6千,南昌,1年,高中,"员工旅游
节日福利
年终奖金
绩效奖金
五险一金",https://jobs.51job.com/all/coCGwBYFQ3Bz0GagFrAGw.html,江西省鸿基房产置换有限公司,民营  |  1000-5000人,房地产
https://jobs.51job.com/shenzhen/146233073.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融贷款客户经理-高提成-不加班,03-09发布,2-4万,深圳·福田区,1年,,"销售
开发
金融
房地产行业
抵押贷款
邀约谈判
开发客户
开单
客户筛选
五险一金
员工旅游
专业培训
弹性工作
绩效奖金",https://jobs.51job.com/all/coBmcCYAVkU2xWMFAyUDY.html,深圳市华铭信信息咨询有限公司,民营  ,计算机软件
https://jobs.51job.com/nanchong/139770140.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,B端金融业务代表/专家,03-09发布,6-8千,南充,1年,大专,"金融
五险一金
节日福利
补充医疗保险
餐饮补贴
定期体检
年终奖金",https://jobs.51job.com/all/coBGRWMwBlATpVNwFjB2M.html,广发银行股份有限公司信用卡中心,国企  ,服装/纺织/皮革
https://jobs.51job.com/chongqing/143000469.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融专员,03-09发布,4-8千,重庆·江北区,1年,大专,"渠道
金融
抵押
五险一金
双休
节假日福利",https://jobs.51job.com/all/coAGEGYwNmAj8DYVAzXT0.html,重庆采薇商务信息咨询有限公司,民营  |  50-150人,金融/投资/证券
https://jobs.51job.com/shuangyashan/146415394.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,66公司金融部-客户经理,03-09发布,4-8千,双鸭山,3-4年,本科,"五险一金
企业年金
重大疾病保险
意外伤害保险
补充医疗保险
通讯补贴
交通补贴
双轨晋升
单位体检",https://jobs.51job.com/all/coCWgGYwVhVW0DYgdgAm4.html,中国邮政储蓄银行股份有限公司黑龙江省分行,国企  |  5000-10000人,银行
https://jobs.51job.com/guangzhou/107158051.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融部客服专员,03-09发布,4-5千,广州,1年,大专,"做五休二
周末双休
带薪年假
五险一金
绩效奖金
节日福利
专业培训
交通补贴
客服
客服专员
客服助理
市场专员
金融业务
客服主管
律师助理",https://jobs.51job.com/all/coAmdQN1A6BzwEYQxoBWA.html,广东昆吾律师事务所,民营  |  少于50人,法律
https://jobs.51job.com/shanghai/146650968.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融产品销售,03-09发布,8千-1.2万,上海·徐汇区,1年,中技/中专,"销售
金融
金融贷款
市场
营销
周末双休
带薪年假
五险一金
全勤奖
专业培训",https://jobs.51job.com/all/coVDBRMgNlUWpUOAVi.html,中原地产（中国上海）,外资（非欧美）  |  10000人以上,房地产
https://jobs.51job.com/shanghai/132323764.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融专员,03-09发布,6-8千,上海·闵行区,无需经验,大专,"五险一金
通讯补贴
专业培训
餐饮补贴
绩效奖金
领导好
带薪年假
节日福利",https://jobs.51job.com/all/coAWJSMVMzBD8BZwxnB2I.html,上海长岚汽车销售有限公司,国企  |  50-150人,汽车
https://jobs.51job.com/yichun/146415524.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,72公司金融部-客户经理,03-09发布,4-8千,伊春,3-4年,本科,"五险一金
企业年金
重大疾病保险
意外伤害保险
补充医疗保险
通讯补贴
交通补贴
双轨晋升
单位体检",https://jobs.51job.com/all/coCWgGYwVhVW0DYgdgAm4.html,中国邮政储蓄银行股份有限公司黑龙江省分行,国企  |  5000-10000人,银行
https://jobs.51job.com/shanghai/144729000.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,互联网金融产品经理,03-09发布,2.8-5.6万,上海·浦东新区,3-4年,本科,"计算机
数据分析
原型设计
产品优化
运营数据
金融
市场营销
统计学
互金
五险一金
补充医疗保险
员工旅游
弹性工作
绩效奖金
年终奖金
餐饮补贴
定期体检
通讯补贴
专业培训",https://jobs.51job.com/all/coUzIFZF48ADsDZFQyXTs.html,上海晶慕宸信息技术有限公司,民营  |  50-150人,计算机软件
https://jobs.51job.com/kunming/145774367.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,综合金融储备主管（500强央企）,03-09发布,8千-1.5万·15薪,昆明·五华区,2年,大专,"团队组建
金融产品推介
客户服务
团队管理
绩效奖金
年终奖金
补充医疗保险
员工旅游
专业培训
出国机会
弹性工作",https://jobs.51job.com/all/coBGUCY147VGtVOFc9UzQ.html,中国人寿保险股份有限公司昆明市西山区支公司大观营业部,民营  ,保险
https://jobs.51job.com/chengdu/139519104.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融产品销售,03-09发布,1.5-2万,成都·武侯区,3-4年,本科,,https://jobs.51job.com/all/coVjdcOAJnAzsPY1Y2UDI.html,中国人民人寿保险股份有限公司四川省分公司,国企  ,金融/投资/证券
https://jobs.51job.com/fuzhou/141808965.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融客服（月均薪7-14K）+好福利,03-09发布,7千-1.2万,福州·鼓楼区,无需经验,中技/中专,"客服
银行
信用卡
电话客服
信用卡催收
金融客服
催收
销售
业务员
信贷
定期体检
年终奖金
带薪年假
旅游团建
工龄奖",https://jobs.51job.com/all/coAWBUM184AjUAbVEyB2E.html,厦门鸿腾基企业管理有限公司,民营  |  150-500人,专业服务(咨询、人力资源、财会)
http://companyads.51job.com/companyads/2022/wh/dongfeng/about4.html?jobid=144763595&ctmid=6051302#bt,商业模式经理C2（金融）-东风商用车,03-09发布,1-2万,湖北省,3-4年,本科,"五险一金
绩效奖金
通讯补贴
带薪年假
定期体检
餐补
交通补助",http://companyads.51job.com/companyads/2022/wh/dongfeng/index.html,东风汽车集团股份有限公司,国企  |  10000人以上,汽车
https://jobs.51job.com/foshan/146700688.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,千灯湖高薪金融客服专员,03-09发布,1-2万,佛山·南海区,无需经验,高中,"贷款资料
开发资源
无经验
高薪
客服
五险一金
弹性工作
绩效奖金
定期体检",https://jobs.51job.com/all/coAGFTMVMyADYCbwVlVTE.html,佛山市富立商务咨询有限公司,民营  |  少于50人,金融/投资/证券
https://jobs.51job.com/guangzhou/140228159.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,房地产金融/银行金融/保险留学英文辅导,03-08发布,3-4万,北京·朝阳区,无需经验,本科,"互联网
房地产
电脑
五险一金
员工旅游
交通补贴
餐饮补贴
补充公积金
通讯补贴
年终奖金
绩效奖金
专业培训",https://jobs.51job.com/all/coBmZcPlYxVWkEZQNjVjM.html,成都领可教育信息咨询有限公司,外资（非欧美）  |  50-150人,教育/培训/院校
https://jobs.51job.com/hangzhou/146380642.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融保险储备主管,03-09发布,8千-1万,杭州·拱墅区,1年,本科,"销售
金融
管理
投资
补充医疗保险
专业培训
绩效奖金
周末双休
做五休二
晋升透明
下午茶
弹性工作
员工旅游",https://jobs.51job.com/all/coAmICZAVgDjBVM1EzVjQ.html,中国人寿保险股份有限公司杭州市分公司,国企  |  150-500人,金融/投资/证券
https://jobs.51job.com/hangzhou/146231913.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融销售,03-09发布,8-15万/年,杭州·上城区,无需经验,,"融资顾问
开拓及维护
客户关系
渠道推广
助贷
转贷
渠道日常维护
专业培训
定期体检
年终奖金",https://jobs.51job.com/all/coVTYGa185U2kBYwFqXTk.html,杭州万策佳业商务信息咨询有限公司,民营  |  少于50人,金融/投资/证券
https://jobs.51job.com/shenzhen/146346109.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融贷款大客户经理,03-09发布,1.5-3万,深圳·福田区,1年,,"金融
贷款
销售
邀约
房贷
维护客户
开发客户
拜访客户
营销
跟进客户
五险一金
员工旅游
专业培训
弹性工作
绩效奖金
年终奖金
通讯补贴",https://jobs.51job.com/all/coBmcCYAVkU2xWMFAyUDY.html,深圳市华铭信信息咨询有限公司,民营  ,计算机软件
https://jobs.51job.com/guangzhou/137276951.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融理财产品销售-晋升空间大,03-08发布,1-1.5万,广州·天河区,无需经验,高中,"带薪年假
五险一金
绩效奖金
全勤奖
节日福利
专业培训
高温补贴
六险一金",https://jobs.51job.com/all/coAGNUNgVgUmwBYARgAGA.html,招商信诺人寿保险有限公司,合资  |  1000-5000人,保险
https://jobs.51job.com/guangzhou/145453481.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,孵化器运营岗 （科技金融服务),03-06发布,15-18万/年,广州·黄埔区,1年,硕士,"经济学
创投行业
金融
周末双休
专业培训
节日补贴
补充医疗保险
五险一金
通讯补贴
定期体检
绩效奖金",https://jobs.51job.com/all/coBWABZ1cxDjYGYVY3Bmc.html,广东拓思软件科学园有限公司,国企  |  50-150人,计算机软件
https://jobs.51job.com/qingdao/126262984.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融产品经理,03-09发布,0.8-1万,青岛,3-4年,大专,"金融
理财
投资
渠道开拓
对接服务
五险一金
补充医疗保险
员工旅游
通讯补贴
出国机会
绩效奖金",https://jobs.51job.com/all/coUjAHZlI3AzxRNAdkUTY.html,青岛微智互联科技有限公司,民营  |  少于50人,计算机软件
https://jobs.51job.com/kunming/146744998.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融销售主管,03-09发布,25-45万/年,昆明·盘龙区,2年,本科,"管理
金融
销售计划
辅导
强化培训
辅导管理
综合金融
培训
晋升空间
销售策略
五险一金
弹性工作
绩效奖金
定期体检
补充医疗保险
员工旅游
专业培训
年终奖金
出国机会",https://jobs.51job.com/all/coAmNQMlM2BzhRNFMwBmU.html,中国平安人寿保险股份有限公司云南分公司昆明直属第二支公司,民营  ,保险
https://jobs.51job.com/hengyang/145855221.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,综合金融客户经理-衡阳,03-09发布,8千-1.5万,长沙·岳麓区,1年,大专,"五险一金
补充医疗保险
年终奖金
绩效奖金
专业培训
定期体检
销售
银行业务推广
反馈客户建议",https://jobs.51job.com/all/coB2dTMgBlADkHZgNj.html,广发银行股份有限公司信用卡中心,国企  |  10000人以上,银行
https://jobs.51job.com/guangzhou/144003078.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融/经济研究员(月薪12k起),03-09发布,7千-1.4万·14薪,广州·越秀区,1年,本科,"经济分析研究
弹性工作
定期体检
五险一金
员工旅游
专业培训
出国机会
绩效奖金
年终奖金",https://jobs.51job.com/all/coVTQAZ1EwBDxWN1E0VjA.html,广州丰荣发展有限公司,民营  ,计算机软件
https://jobs.51job.com/zhengzhou/138062904.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,综合金融管培生（中国人寿+广发银行）,03-07发布,1-1.5万,郑州·管城回族区,无需经验,本科,"补充医疗保险
员工旅游
专业培训
绩效奖金
弹性工作",https://jobs.51job.com/all/coBmZRMQBrVGgGawdhAWc.html,中国人寿保险股份有限公司郑州市分公司,国企  |  10000人以上,金融/投资/证券
https://jobs.51job.com/wuhan/144231219.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,供应链金融总监/高级经理,03-05发布,1.5-2.5万,武汉·东湖新技术产业开发区,5-7年,大专,"五险一金
年终奖金
项目奖金
出差补贴
专业培训
双休
不加班
带薪年假",https://jobs.51job.com/all/coUTUGZ1Y0BDhSMVY1VzY.html,天逸金融服务集团股份有限公司,外资（非欧美）  |  500-1000人,金融/投资/证券
https://jobs.51job.com/chengdu/144674919.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,综合金融储备主管,03-08发布,8千-1.5万,成都·锦江区,无需经验,,"金融
管理
保险
销售
团队管理
家庭理财规划
保全服务
培训
晋升培训
团队管理培训
补充医疗保险
补充公积金
员工旅游
交通补贴
餐饮补贴
通讯补贴
专业培训
出国机会
绩效奖金
年终奖金",https://jobs.51job.com/all/coUTBTNVA7BDlWMwZgBmU.html,中国人寿保险股份有限公司成都市分公司锦城营销服务部,民营  |  500-1000人,保险
https://jobs.51job.com/changsha/141278601.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,综合金融专员岗-（不加班）,03-09发布,6-8千,长沙·雨花区,无需经验,大专,"信用卡
金融
银行
周末双休
弹性工作
节日福利
专业培训
绩效奖金
全勤奖
带薪年假",https://jobs.51job.com/all/coA2NVNVQyBjFRNgVvVzc.html,中国平安人寿保险股份有限公司湖南分公司,民营  ,保险
https://jobs.51job.com/chengdu/146677654.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,互联网金融运营总监,03-09发布,2-3万,成都·锦江区,5-7年,本科,"领导nice
五险一金
专业培训
办公环境好
定期体检
发展平台大",https://jobs.51job.com/all/coCWpSNARkAD0GYVY1VDI.html,天府管理（集团）有限公司,民营  |  150-500人,金融/投资/证券
https://jobs.51job.com/wuhan/104817873.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,银行金融贷款销售（五险一金）+双休,03-09发布,1.5-3万,武汉·江汉区,1年,高中,"五险一金
周末双休
专业培训
绩效奖金
年终奖金
员工旅游
交通补贴
餐饮补贴
电话销售
渠道销售
江汉区
银行
金融
双休
销售代表
客服
客户代表
客户经理",https://jobs.51job.com/all/coB2JXNAJmDzIDYVYxVzc.html,武汉云采投资咨询有限公司,民营  |  少于50人,金融/投资/证券
https://jobs.51job.com/wuhan/138029763.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融贷款不用来公司 双休,03-09发布,1-1.5万,武汉,1年,中技/中专,"贷款顾问
信用卡
小微贷
地推
销售
金融
贷款
房抵
车抵
五险一金
员工旅游
餐饮补贴
年终奖金
绩效奖金",https://jobs.51job.com/all/coVTYCYFc3UW8GYlcwVzY.html,车买买（武汉）汽车服务有限公司,民营  |  150-500人,金融/投资/证券
https://jobs.51job.com/chengdu/146124046.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,综合金融管培生+双休,03-08发布,8千-1万·13薪,成都·锦江区,2年,本科,"管理
金融投资
管理投资理财
培训管理
团队创建
理财规划
数据
汽车
发展
开心
五险一金
餐饮补贴
交通补贴
员工旅游
年终奖金
绩效奖金
弹性工作
定期体检
出国机会
专业培训",https://jobs.51job.com/all/coVDVXNV88Vm1SNVc1UDw.html,中国人寿保险股份有限公司成都市分公司锦城营销服务部,国企  |  500-1000人,保险
https://jobs.51job.com/haikou/146529391.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,产品经理（银行/金融业优先）,03-09发布,1-1.8万,海口·美兰区,5-7年,本科,"需求分析
项目管理
银行
方案设计
原型设计
需求文档
对接客户
pmp证书
支付
tob
五险一金
绩效奖金
过节福利",https://jobs.51job.com/all/coBmJSMl80DjMPaABiUz4.html,深圳桑达银络科技有限公司,合资  |  150-500人,计算机硬件
https://jobs.51job.com/nanjing/141731479.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,平安综合金融客户经理,03-09发布,1.5-3万,南京·建邺区,1年,大专,,https://jobs.51job.com/all/coVjdcOwNkAT4HYVM0BWY.html,中国平安人寿保险股份有限公司江苏分公司南京第七营业部,民营  ,保险
https://jobs.51job.com/beijing/141701300.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融顾问,03-07发布,2-4万,北京·朝阳区,无需经验,大专,"信用卡
信托
银行
贷款
销售代表
大客户经理
销售经理
电话销售
五险一金
员工旅游
专业培训
股票期权
年终奖金
通讯补贴
绩效奖金",https://jobs.51job.com/all/coA2IGYVUyBDsHZFQ2VzY.html,北京正代信息科技有限公司,民营  |  150-500人,金融/投资/证券
https://jobs.51job.com/guangzhou/145821149.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,股权投资经理-旗下金融公司,03-07发布,1-1.8万,广州·荔湾区,3-4年,本科,"五险一金
餐饮补贴
年终奖金
绩效奖金
专业培训
弹性工作
定期体检",https://jobs.51job.com/all/coBGVUNQdmU24FZ1c9XTo.html,广州立白凯晟控股有限公司,民营  |  10000人以上,快速消费品(食品、饮料、化妆品)
https://jobs.51job.com/nanjing/146307552.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,金融客户经理,03-09发布,1.5-3万,南京·雨花台区,1年,初中及以下,"客户资源
赎楼
垫资
过桥垫资
考核
五险一金
专业培训
绩效奖金
定期体检",https://jobs.51job.com/all/coBGAGawVjAjUEYQVvVDU.html,南京荣勋信息咨询有限公司,民营  |  50-150人,金融/投资/证券
https://jobs.51job.com/hangzhou/134553141.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,诚聘金融贷款电话销售,03-09发布,0.8-1万,杭州·上城区,无需经验,,"电话销售
销售代表
带薪年假
绩效奖金
节日福利
全勤奖
专业培训
交通补贴
五险一金
高温补贴",https://jobs.51job.com/all/coCGgBYgdlBToFZwFkXT0.html,杭州凤康投资管理有限公司,民营  |  50-150人,金融/投资/证券
https://jobs.51job.com/chongqing/145568596.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,汽车金融专员,03-09发布,5-8千,重庆·江北区,1年,大专,"五险一金
团建活动
节日福利
交通补贴
专业培训
汽车
金融
经销商
客户经理
销售
五险一金
13薪",https://jobs.51job.com/all/coAWBXN1AwU2QOaA1nVDQ.html,重庆爱橙汽车信息咨询有限公司,民营  |  少于50人,专业服务(咨询、人力资源、财会)
https://jobs.51job.com/xianyang/123203945.html?s=sou_sou_soulb&t=0_0&req=8007a94b94ffc35e09a1c167e4a4c997,新车金融业务经理,03-09发布,0.8-1万,咸阳·秦都区,1年,大专,"弹性工作
五险一金
绩效奖金
节日福利
专业培训
交通补贴
汽车
销售
信贷
金融
渠道销售",https://jobs.51job.com/all/coA2ABbARkVm8CYQxvAWA.html,陕西德瑞行汽车贸易有限公司,民营  |  50-150人,汽车
